filename,text
crops\crop_000811.png,32.69
crops\crop_000812.png,TOTAL SALES (EXCLUDING GST) :
crops\crop_000813.png,31.03
crops\crop_000814.png,DISCOUNT :
crops\crop_000815.png,0.00
crops\crop_000816.png,TOTAL GST :
crops\crop_000817.png,1.65
crops\crop_000818.png,ROUNDING :
crops\crop_000819.png,0.02
crops\crop_000820.png,TOTAL SALES (INCLUSIVE OF GST) :
crops\crop_000821.png,32.70
crops\crop_000822.png,CASH :
crops\crop_000823.png,40.00
crops\crop_000824.png,CHANGE :
crops\crop_000825.png,7.30
crops\crop_000826.png,GST SUMMARY
crops\crop_000827.png,TAX CODE
crops\crop_000828.png,%
crops\crop_000829.png,AMT (RM)
crops\crop_000830.png,TAX (RM)
crops\crop_000831.png,SR
crops\crop_000832.png,ZRL
crops\crop_000833.png,6
crops\crop_000834.png,0
crops\crop_000835.png,27.48
crops\crop_000836.png,3.55
crops\crop_000837.png,1.65
crops\crop_000838.png,0.00
crops\crop_000839.png,1.65
crops\crop_000840.png,TOTAL :
crops\crop_000841.png,31.03
crops\crop_000842.png,HOME MASTER HARDWARE &
crops\crop_000843.png,ELECTRICAL
crops\crop_000844.png,SELANGOR.
crops\crop_000845.png,COMPANY REG NO.:SA03711551-P
crops\crop_000846.png,GST REG NO.:001637511168
crops\crop_000847.png,TAX INVOICE
crops\crop_000848.png,INVOICE NO.:
crops\crop_000849.png,CS 67832
crops\crop_000850.png,DATE :
crops\crop_000851.png,22/12/2017 14:03
crops\crop_000852.png,CASHIER#:
crops\crop_000853.png,CASHIER
crops\crop_000854.png,RM
crops\crop_000855.png,CODE
crops\crop_000856.png,24MMX7Y M.ONE TAPE
crops\crop_000857.png,1.00
crops\crop_000858.png,X
crops\crop_000859.png,15.90
crops\crop_000860.png,15.90
crops\crop_000861.png,SR
crops\crop_000862.png,SUBTOTAL :
crops\crop_000863.png,15.90
crops\crop_000864.png,TOTAL EXCL. OF GST
crops\crop_000865.png,15.00
crops\crop_000866.png,TOTAL INCL. OF GST
crops\crop_000867.png,15.90
crops\crop_000868.png,TOTAL AMT ROUNDED
crops\crop_000869.png,15.90
crops\crop_000870.png,PAYMENT :
crops\crop_000871.png,50.00
crops\crop_000872.png,CHANGE DUE :
crops\crop_000873.png,34.10
crops\crop_000874.png,TOTAL ITEM(S) : 1
crops\crop_000875.png,G
crops\crop_000876.png,UMMARY
crops\crop_000877.png,AMOUNT(RM)
crops\crop_000878.png,TAX (RM)
crops\crop_000879.png,SR
crops\crop_000880.png,@ 6%
crops\crop_000881.png,15.00
crops\crop_000882.png,0.90
crops\crop_000883.png,LIGHTROOM GALLERY SDN BHD
crops\crop_000884.png,ROC NO. : (1072825-A)
crops\crop_000885.png,GST NO. : 000584089600
crops\crop_000886.png,TEL:03-3362 4395 FAX:03-3362 4395
crops\crop_000887.png,TAX INVOICE
crops\crop_000888.png,STATION: CASHIER
crops\crop_000889.png,BILL NO: LCS03908
crops\crop_000890.png,CAS
crops\crop_000891.png,COVER
crops\crop_000892.png,BILL DATE : 20/12/2017
crops\crop_000893.png,BILL START: 20/12/2017 07:10:35 PM
crops\crop_000894.png,CODE
crops\crop_000895.png,: 300-C0001
crops\crop_000896.png,NAME
crops\crop_000897.png,: CASH
crops\crop_000898.png,ADDRESS
crops\crop_000899.png,GST NO.
crops\crop_000900.png,CH50514
crops\crop_000901.png,SR
crops\crop_000902.png,T5 JOINT 2PIN 2PCS
crops\crop_000903.png,1
crops\crop_000904.png,* RM
crops\crop_000905.png,0.17)=RM
crops\crop_000906.png,2.83 UNI (
crops\crop_000907.png,2.83
crops\crop_000908.png,YT51874
crops\crop_000909.png,SR
crops\crop_000910.png,YE30 BK 7W WW LED TRACK LIGHT
crops\crop_000911.png,2
crops\crop_000912.png,* RM
crops\crop_000913.png,66.04
crops\crop_000914.png,SUB TOTAL
crops\crop_000915.png,RM
crops\crop_000916.png,SERVICE CHARGE
crops\crop_000917.png,RM
crops\crop_000918.png,GST/TAX 6%
crops\crop_000919.png,RM
crops\crop_000920.png,TO
crops\crop_000921.png,RM
crops\crop_000922.png,CA
crops\crop_000923.png,RM
crops\crop_000924.png,CHANGE:
crops\crop_000925.png,RM
crops\crop_000926.png,ITEM COUNT: 2
crops\crop_000927.png,QTY COUNT : 3.0
crops\crop_000928.png,CLOSED BILL: 20/12/2017 07:10:51 PM
crops\crop_000929.png,BANK ACC MBB 5128 4851 2118
crops\crop_000930.png,BANK ACC MBB 5626 4732 1744
crops\crop_000931.png,BANK ACC AMBANK 888 100 123 3706
crops\crop_000932.png,GST SUMMARY
crops\crop_000933.png,AMOUNT (RM)
crops\crop_000934.png,TAX (RM)
crops\crop_000935.png,SR @ 6%
crops\crop_000936.png,68.87
crops\crop_000937.png,4.13
crops\crop_000938.png,ZR/OS/EZ
crops\crop_000939.png,0.00
crops\crop_000940.png,0.00
crops\crop_000941.png,R: ANGELA
crops\crop_000942.png,: 1
crops\crop_000943.png,:
crops\crop_000944.png,:
crops\crop_000945.png,:
crops\crop_000946.png,:
crops\crop_000947.png,33.02 UNI (
crops\crop_000948.png,3.96)=RM
crops\crop_000949.png,:
crops\crop_000950.png,:
crops\crop_000951.png,:
crops\crop_000952.png,68.87
crops\crop_000953.png,0.00
crops\crop_000954.png,4.13
crops\crop_000955.png,:
crops\crop_000956.png,:
crops\crop_000957.png,73.00
crops\crop_000958.png,73.00
crops\crop_000959.png,0.00
crops\crop_000960.png,LIGHTROOM GALLERY SDN BHD
crops\crop_000961.png,ROC NO. : (1072825-A)
crops\crop_000962.png,GST NO. : 000584089600
crops\crop_000963.png,TEL:03-3362 4395 FAX:03-3362 4395
crops\crop_000964.png,CREDIT NOTE
crops\crop_000965.png,STATION: CASHIER
crops\crop_000966.png,C/N NO: LCN00211
crops\crop_000967.png,CASHIER: ANGELA
crops\crop_000968.png,COVER : 1
crops\crop_000969.png,BILL DATE : 20/11/2017
crops\crop_000970.png,BILL START: 20/11/2017 03:55:07 PM
crops\crop_000971.png,NT : 2.0
crops\crop_000972.png,CODE
crops\crop_000973.png,: 300-E0009
crops\crop_000974.png,NAME
crops\crop_000975.png,: ESWARAN 012-6369400
crops\crop_000976.png,ADDRESS
crops\crop_000977.png,:
crops\crop_000978.png,:
crops\crop_000979.png,:
crops\crop_000980.png,GST NO.
crops\crop_000981.png,:
crops\crop_000982.png,-
crops\crop_000983.png,SR
crops\crop_000984.png,REFER LCS03158
crops\crop_000985.png,0
crops\crop_000986.png,*
crops\crop_000987.png,UNIT
crops\crop_000988.png,YT51775
crops\crop_000989.png,SR
crops\crop_000990.png,1059 18W SQ WW BK SUR LED LIGHT
crops\crop_000991.png,1059 SQUARE BLACK FRAME
crops\crop_000992.png,2
crops\crop_000993.png,* RM 18.77 UNI ( 2.25)=RM 37.55
crops\crop_000994.png,BILL: 20/11/2017 03:55:56 PM
crops\crop_000995.png,ZR/OS/EZ
crops\crop_000996.png,0.00
crops\crop_000997.png,0.00
crops\crop_000998.png,SUB TOTAL
crops\crop_000999.png,:
crops\crop_001000.png,RM
crops\crop_001001.png,37.55
crops\crop_001002.png,SERVICE CHARGE
crops\crop_001003.png,:
crops\crop_001004.png,RM
crops\crop_001005.png,0.00
crops\crop_001006.png,GST/TAX 6%
crops\crop_001007.png,:
crops\crop_001008.png,RM
crops\crop_001009.png,2.25
crops\crop_001010.png,TOTAL :
crops\crop_001011.png,RM
crops\crop_001012.png,39.80
crops\crop_001013.png,CASH :
crops\crop_001014.png,RM
crops\crop_001015.png,39.80
crops\crop_001016.png,CHANGE:
crops\crop_001017.png,RM
crops\crop_001018.png,0.00
crops\crop_001019.png,ITEM COUNT: 2
crops\crop_001020.png,QTY
crops\crop_001021.png,CLOS
crops\crop_001022.png,BANK ACC MBB 5128 4851 2118
crops\crop_001023.png,BANK ACC MBB 5626 4732 1744
crops\crop_001024.png,BANK ACC AMBANK 888 100 123 3706
crops\crop_001025.png,GST SUMMARY
crops\crop_001026.png,AMOUNT (RM)
crops\crop_001027.png,TAX (RM)
crops\crop_001028.png,SR @ 6%
crops\crop_001029.png,37.55
crops\crop_001030.png,2.25
crops\crop_001031.png,LIGHTROOM GALLERY SDN BHD
crops\crop_001032.png,ROC NO. : (1072825-A)
crops\crop_001033.png,GST NO. : 000584089600
crops\crop_001034.png,TEL:03-3362 4395 FAX:03-3362 4395
crops\crop_001035.png,TAX INVOICE
crops\crop_001036.png,STATION: CASHIER
crops\crop_001037.png,BILL NO: LCS03908
crops\crop_001038.png,CAS
crops\crop_001039.png,R: ANGELA
crops\crop_001040.png,COVER : 1
crops\crop_001041.png,BILL DATE : 20/12/2017
crops\crop_001042.png,BILL START: 20/12/2017 07:10:35 PM
crops\crop_001043.png,CODE
crops\crop_001044.png,: 300-C0001
crops\crop_001045.png,NAME
crops\crop_001046.png,: CASH
crops\crop_001047.png,ADDRESS
crops\crop_001048.png,:
crops\crop_001049.png,:
crops\crop_001050.png,:
crops\crop_001051.png,GST NO.
crops\crop_001052.png,:
crops\crop_001053.png,CH50514
crops\crop_001054.png,SR
crops\crop_001055.png,T5 JOINT 2PIN 2PCS
crops\crop_001056.png,* RM 2.83 UNI ( 0.17)=RM 2.83
crops\crop_001057.png,1
crops\crop_001058.png,YT51874
crops\crop_001059.png,SR
crops\crop_001060.png,YE30 BK 7W WW LED TRACK LIGHT
crops\crop_001061.png,2
crops\crop_001062.png,* RM 33.02 UNI ( 3.96)=RM 66.04
crops\crop_001063.png,SUB TOTAL
crops\crop_001064.png,:
crops\crop_001065.png,RM
crops\crop_001066.png,68.87
crops\crop_001067.png,SERVICE CHARGE
crops\crop_001068.png,:
crops\crop_001069.png,RM
crops\crop_001070.png,0.00
crops\crop_001071.png,GST/TAX 6%
crops\crop_001072.png,:
crops\crop_001073.png,RM
crops\crop_001074.png,4.13
crops\crop_001075.png,TO
crops\crop_001076.png,:
crops\crop_001077.png,RM
crops\crop_001078.png,73.00
crops\crop_001079.png,CA
crops\crop_001080.png,:
crops\crop_001081.png,RM
crops\crop_001082.png,73.00
crops\crop_001083.png,CHANGE:
crops\crop_001084.png,RM
crops\crop_001085.png,0.00
crops\crop_001086.png,ITEM COUNT: 2
crops\crop_001087.png,QTY COUNT : 3.0
crops\crop_001088.png,CLOSED BILL: 20/12/2017 07:10:51 PM
crops\crop_001089.png,BANK ACC MBB 5128 4851 2118
crops\crop_001090.png,BANK ACC MBB 5626 4732 1744
crops\crop_001091.png,BANK ACC AMBANK 888 100 123 3706
crops\crop_001092.png,GST SUMMARY
crops\crop_001093.png,AMOUNT (RM)
crops\crop_001094.png,TAX (RM)
crops\crop_001095.png,SR @ 6%
crops\crop_001096.png,68.87
crops\crop_001097.png,4.13
crops\crop_001098.png,ZR/OS/EZ
crops\crop_001099.png,0.00
crops\crop_001100.png,0.00
crops\crop_001101.png,3
crops\crop_001102.png,SHELL ISNI PETRO TRADING
crops\crop_001103.png,COMPANY NO: 002643278-A
crops\crop_001104.png,LOT 2685 JLN GENTING KLANG
crops\crop_001105.png,53300 KL
crops\crop_001106.png,SITE 1066
crops\crop_001107.png,TELEPHONE
crops\crop_001108.png,GST NO: 0010 9010 5344
crops\crop_001109.png,RECEIPT
crops\crop_001110.png,INVOICE NUMBER 60000053668
crops\crop_001111.png,35.10 LITRE PUMP # 02
crops\crop_001112.png,V-POWER 97
crops\crop_001113.png,RM
crops\crop_001114.png,86.00 A
crops\crop_001115.png,2.450
crops\crop_001116.png,TOTAL
crops\crop_001117.png,RM
crops\crop_001118.png,86.00
crops\crop_001119.png,VISA
crops\crop_001120.png,RM
crops\crop_001121.png,86.00
crops\crop_001122.png,6.00% GST
crops\crop_001123.png,A RM
crops\crop_001124.png,4.87
crops\crop_001125.png,TOTAL GROSS
crops\crop_001126.png,A RM
crops\crop_001127.png,86.00
crops\crop_001128.png,SHELL LOYALTY CARD
crops\crop_001129.png,6018840126306675
crops\crop_001130.png,POINTS AWARDED
crops\crop_001131.png,35
crops\crop_001132.png,DATE
crops\crop_001133.png,TIME
crops\crop_001134.png,18/03/18 15:17 06051 02
crops\crop_001135.png,DIESEL & PETROL RON 95
crops\crop_001136.png,GIVEN RELIEF UNDER SECTION
crops\crop_001137.png,56 (3) (B) GST ACT 2014
crops\crop_001138.png,THANK YOU
crops\crop_001139.png,PLEASAE COME AGAIN
crops\crop_001140.png,180048
crops\crop_001141.png,03-
crops\crop_001142.png,40212008
crops\crop_001143.png,RM
crops\crop_001144.png,/LITRE
crops\crop_001145.png,NUM
crops\crop_001146.png,OPT
crops\crop_001147.png,SYL ROASTED DELIGHTS SDN. BHD.
crops\crop_001148.png,1227039
crops\crop_001149.png,TEL : 03-7731 8169
crops\crop_001150.png,GST ID : 002046390272
crops\crop_001151.png,DOC NO. :
crops\crop_001152.png,SO00022185
crops\crop_001153.png,TABLE
crops\crop_001154.png,A10
crops\crop_001155.png,CASHIER
crops\crop_001156.png,USER
crops\crop_001157.png,DATE:
crops\crop_001158.png,06/03/2018
crops\crop_001159.png,SALESPERSON:
crops\crop_001160.png,TIME:
crops\crop_001161.png,12:06:00
crops\crop_001162.png,DESCRIPTION
crops\crop_001163.png,QTY
crops\crop_001164.png,PRICE
crops\crop_001165.png,AMOUNT
crops\crop_001166.png,(T02) BRAISED PORK
crops\crop_001167.png,2.0
crops\crop_001168.png,7.00
crops\crop_001169.png,14.00
crops\crop_001170.png,RICE WITH PEANUT
crops\crop_001171.png,T PORK -
crops\crop_001172.png,1.0
crops\crop_001173.png,12.00
crops\crop_001174.png,12.00
crops\crop_001175.png,SMALL
crops\crop_001176.png,(V02) SOUR & SPICY
crops\crop_001177.png,1.0
crops\crop_001178.png,12.00
crops\crop_001179.png,12.00
crops\crop_001180.png,MUSTARD
crops\crop_001181.png,(B03) JASMINE GREEN
crops\crop_001182.png,2.0
crops\crop_001183.png,2.30
crops\crop_001184.png,4.60
crops\crop_001185.png,TEA(HOT)
crops\crop_001186.png,(R05) ROAST PORK +
crops\crop_001187.png,1.0
crops\crop_001188.png,11.90
crops\crop_001189.png,11.90
crops\crop_001190.png,ROAST CHICKEN RICE
crops\crop_001191.png,TOTAL QTY:
crops\crop_001192.png,7
crops\crop_001193.png,51.42
crops\crop_001194.png,TOTAL SALES (EXCLUDING GST) :
crops\crop_001195.png,51.42
crops\crop_001196.png,DISCOUNT :
crops\crop_001197.png,0.00
crops\crop_001198.png,TOTAL GST :
crops\crop_001199.png,3.08
crops\crop_001200.png,ROUNDING :
crops\crop_001201.png,0.00
crops\crop_001202.png,TOTAL SALES (INCLUSIVE OF GST)
crops\crop_001203.png,54.50
crops\crop_001204.png,(
crops\crop_001205.png,TEO HENG STATIONERY & BOOKS
crops\crop_001206.png,(001451637-M)
crops\crop_001207.png,SELANGOR DARUL EHSAN
crops\crop_001208.png,TEL : 03-3271 9872
crops\crop_001209.png,FAX : 03-3271 9481
crops\crop_001210.png,GST NO. : 000689913856
crops\crop_001211.png,SIMPLIFIED TAX INVOICE
crops\crop_001212.png,CASH
crops\crop_001213.png,RECEIPT NO. : CS1801/26874
crops\crop_001214.png,DATE : 18/01/2018
crops\crop_001215.png,THANK YOU.
crops\crop_001216.png,ITEM
crops\crop_001217.png,QTY
crops\crop_001218.png,U/P
crops\crop_001219.png,DISC%
crops\crop_001220.png,AMOUNT
crops\crop_001221.png,(RM)
crops\crop_001222.png,9557068000035
crops\crop_001223.png,1
crops\crop_001224.png,3.50
crops\crop_001225.png,5.69
crops\crop_001226.png,3.30 *
crops\crop_001227.png,- JIANYU STELL RULER 30CM THICK
crops\crop_001228.png,1
crops\crop_001229.png,1
crops\crop_001230.png,1.30
crops\crop_001231.png,0.00
crops\crop_001232.png,1.30 *
crops\crop_001233.png,- LAMINATE FILM
crops\crop_001234.png,TOTAL QTY. :
crops\crop_001235.png,2
crops\crop_001236.png,4.60
crops\crop_001237.png,SUB-TOTAL (EX)
crops\crop_001238.png,:
crops\crop_001239.png,4.60
crops\crop_001240.png,TOTAL TAX
crops\crop_001241.png,:
crops\crop_001242.png,0.28
crops\crop_001243.png,ROUNDING
crops\crop_001244.png,:
crops\crop_001245.png,0.02
crops\crop_001246.png,TOTAL
crops\crop_001247.png,:
crops\crop_001248.png,4.90
crops\crop_001249.png,CASH
crops\crop_001250.png,:
crops\crop_001251.png,4.90
crops\crop_001252.png,CHANGE
crops\crop_001253.png,:
crops\crop_001254.png,0.00
crops\crop_001255.png,GST SUMMARY
crops\crop_001256.png,TAX CODE
crops\crop_001257.png,%
crops\crop_001258.png,AMOUNT
crops\crop_001259.png,TAX
crops\crop_001260.png,(RM)
crops\crop_001261.png,(RM)
crops\crop_001262.png,SR
crops\crop_001263.png,6.00
crops\crop_001264.png,4.60
crops\crop_001265.png,0.28
crops\crop_001266.png,TOTAL :
crops\crop_001267.png,4.60
crops\crop_001268.png,0.28
crops\crop_001269.png,NOTE: (*) INDICATED THE ITEM SOLD HAS BEEN RELATED
crops\crop_001270.png,TO GST (GOODS & SERVICES TAX).
crops\crop_001271.png,FUYI MINI MARKET
crops\crop_001272.png,BR NO.: 0195932-X
crops\crop_001273.png,KUALA SELANGOR.
crops\crop_001274.png,GST NO.:001601310720
crops\crop_001275.png,25/01/2018 1:22:56PM
crops\crop_001276.png,TAX INVOICE
crops\crop_001277.png,TRN: 1CR0576494
crops\crop_001278.png,COUNTER 1
crops\crop_001279.png,CASHIER: HOCK
crops\crop_001280.png,QTY UOM U.PRICE AMT AMT INC. TAX CODE
crops\crop_001281.png,013 SUMMER CUP 48X230ML
crops\crop_001282.png,1
crops\crop_001283.png,GST 6% + 0.51
crops\crop_001284.png,*TOTAL QTY: 1.00
crops\crop_001285.png,TOTAL INCLUDES GST 6%
crops\crop_001286.png,CUSTOMER'S PAYMENT
crops\crop_001287.png,CASH
crops\crop_001288.png,CHANGE
crops\crop_001289.png,GST SUMMARY
crops\crop_001290.png,9.00
crops\crop_001291.png,9.00
crops\crop_001292.png,50.00
crops\crop_001293.png,41.00
crops\crop_001294.png,GST SUMMARY
crops\crop_001295.png,SR
crops\crop_001296.png,*GOODS SOLD ARE NOT RETURNABLE
crops\crop_001297.png,THANK YOU FOR SHOPPING AT FUYI MINI
crops\crop_001298.png,MARKET
crops\crop_001299.png,KOTA
crops\crop_001300.png,8.49
crops\crop_001301.png,8.49
crops\crop_001302.png,9.00
crops\crop_001303.png,SR
crops\crop_001304.png,AMOUNT
crops\crop_001305.png,TAX
crops\crop_001306.png,8.49
crops\crop_001307.png,0.51
crops\crop_001308.png,TEO HENG STATIONERY & BOOKS
crops\crop_001309.png,(001451637-M)
crops\crop_001310.png,SELANGOR DARUL EHSAN
crops\crop_001311.png,TEL : 03-3271 9872
crops\crop_001312.png,GST NO. : 000689913856
crops\crop_001313.png,SIMPLIFIED TAX INVOICE
crops\crop_001314.png,CASH
crops\crop_001315.png,RECEIPT NO. : CS1801/26821
crops\crop_001316.png,DATE : 17/01/2018
crops\crop_001317.png,ITEM
crops\crop_001318.png,QTY
crops\crop_001319.png,U/P
crops\crop_001320.png,DISC%
crops\crop_001321.png,AMOUNT
crops\crop_001322.png,9555017370017
crops\crop_001323.png,1
crops\crop_001324.png,28.00
crops\crop_001325.png,7.14
crops\crop_001326.png,26.00 *
crops\crop_001327.png,- LION FILE 220*307 LAMINATING FILM
crops\crop_001328.png,TOTAL QTY. :
crops\crop_001329.png,1
crops\crop_001330.png,26.00
crops\crop_001331.png,SUB-TOTAL (EX)
crops\crop_001332.png,:
crops\crop_001333.png,26.00
crops\crop_001334.png,TOTAL TAX
crops\crop_001335.png,:
crops\crop_001336.png,1.56
crops\crop_001337.png,ROUNDING
crops\crop_001338.png,:
crops\crop_001339.png,-0.01
crops\crop_001340.png,TOTAL
crops\crop_001341.png,:
crops\crop_001342.png,27.55
crops\crop_001343.png,CASH
crops\crop_001344.png,:
crops\crop_001345.png,27.55
crops\crop_001346.png,CHANGE
crops\crop_001347.png,:
crops\crop_001348.png,0.00
crops\crop_001349.png,GST SUMMARY
crops\crop_001350.png,TAX CODE
crops\crop_001351.png,%
crops\crop_001352.png,AMOUNT
crops\crop_001353.png,TAX
crops\crop_001354.png,SR
crops\crop_001355.png,6.00
crops\crop_001356.png,26.00
crops\crop_001357.png,1.56
crops\crop_001358.png,TOTAL:
crops\crop_001359.png,26.00
crops\crop_001360.png,1.56
crops\crop_001361.png,NOTE: (*) INDICATED THE ITEM SOLD HAS BEEN RELATED
crops\crop_001362.png,TO GST (GOODS & SERVICES TAX)
crops\crop_001363.png,THANK YOU.
crops\crop_001364.png,FAX : 03-3271 9481
crops\crop_001365.png,(RM)
crops\crop_001366.png,(RM)
crops\crop_001367.png,(RM)
crops\crop_001368.png,TEO HENG STATIONERY & BOOKS
crops\crop_001369.png,(001451637-M)
crops\crop_001370.png,SELANGOR DARUL EHSAN
crops\crop_001371.png,TEL : 03-3271 9872
crops\crop_001372.png,GST NO. : 000689913856
crops\crop_001373.png,SIMPLIFIED TAX INVOICE
crops\crop_001374.png,CASH
crops\crop_001375.png,RECEIPT NO. : CS1801/26717
crops\crop_001376.png,ITEM
crops\crop_001377.png,QTY
crops\crop_001378.png,U/P
crops\crop_001379.png,DISC%
crops\crop_001380.png,AMOUNT
crops\crop_001381.png,9556655864036
crops\crop_001382.png,1
crops\crop_001383.png,26.42
crops\crop_001384.png,9.14
crops\crop_001385.png,24.00 *
crops\crop_001386.png,- CBE BADGE CLIP 100PCS
crops\crop_001387.png,9555535000663
crops\crop_001388.png,1
crops\crop_001389.png,28.00
crops\crop_001390.png,0.00
crops\crop_001391.png,28.00 *
crops\crop_001392.png,- NISO A4 LAMINATING FILM
crops\crop_001393.png,TOTAL QTY. :
crops\crop_001394.png,2
crops\crop_001395.png,52.00
crops\crop_001396.png,SUB-TOTAL (EX)
crops\crop_001397.png,:
crops\crop_001398.png,52.00
crops\crop_001399.png,TOTAL TAX
crops\crop_001400.png,:
crops\crop_001401.png,3.12
crops\crop_001402.png,ROUNDING
crops\crop_001403.png,:
crops\crop_001404.png,-0.02
crops\crop_001405.png,TOTAL
crops\crop_001406.png,:
crops\crop_001407.png,55.10
crops\crop_001408.png,CASH
crops\crop_001409.png,:
crops\crop_001410.png,55.10
crops\crop_001411.png,CHANGE
crops\crop_001412.png,:
crops\crop_001413.png,0.00
crops\crop_001414.png,GST SUMMARY
crops\crop_001415.png,TAX CODE
crops\crop_001416.png,%
crops\crop_001417.png,AMOUNT(RM)
crops\crop_001418.png,TAX(RM)
crops\crop_001419.png,SR
crops\crop_001420.png,6.00
crops\crop_001421.png,52.00
crops\crop_001422.png,3.12S
crops\crop_001423.png,TOTAL :
crops\crop_001424.png,52.00
crops\crop_001425.png,3.12
crops\crop_001426.png,NOTE:(*) INDICATED THE ITEM SOLD HAS BEEN RELATED
crops\crop_001427.png,TO GST (GOODS & SERVICES TAX)
crops\crop_001428.png,THANK YOU.
crops\crop_001429.png,FAX : 03-3271 9481
crops\crop_001430.png,DATE : 15/01/2018
crops\crop_001431.png,(RM)
crops\crop_001501.png,TEO HENG STATIONERY & BOOKS
crops\crop_001502.png,(001451637-M)
crops\crop_001503.png,SELANGOR DARUL EHSAN
crops\crop_001504.png,TEL : 03-3271 9872
crops\crop_001505.png,FAX : 03-3271 9481
crops\crop_001506.png,GST NO. : 000689913856
crops\crop_001507.png,SIMPLIFIED TAX INVOICE
crops\crop_001508.png,CASH
crops\crop_001509.png,RECEIPT NO. : CS1802/27714
crops\crop_001510.png,DATE : 12/02/2018
crops\crop_001511.png,THANK YOU.
crops\crop_001512.png,ITEM
crops\crop_001513.png,QTY
crops\crop_001514.png,U/P
crops\crop_001515.png,DISC%
crops\crop_001516.png,AMOUNT
crops\crop_001517.png,(RM)
crops\crop_001518.png,9555067700208
crops\crop_001519.png,9557583450025
crops\crop_001520.png,4974052801334
crops\crop_001521.png,9557546953990
crops\crop_001522.png,6924238702311
crops\crop_001523.png,9556655112694
crops\crop_001524.png,9557369305006
crops\crop_001525.png,10
crops\crop_001526.png,1
crops\crop_001527.png,1
crops\crop_001528.png,1
crops\crop_001529.png,2
crops\crop_001530.png,1
